origin,destination,date,status
CI,AE,3/8/20,green
CI,AE,3/9/20,green
CI,AE,3/10/20,green
CI,AE,3/11/20,green
CI,AE,3/12/20,green
CI,AE,3/13/20,green
CI,AE,3/14/20,green
CI,AE,3/15/20,green
CI,AE,3/16/20,green
CI,AE,3/17/20,yellow
CI,AE,3/18/20,yellow
CI,AE,3/19/20,yellow
CI,AE,3/20/20,yellow
CI,AE,3/21/20,yellow
CI,AE,3/22/20,yellow
CI,AE,3/23/20,red
CI,AE,3/24/20,red
CI,AE,3/25/20,red
CI,AE,3/26/20,red
CI,AE,3/27/20,red
CI,AE,3/28/20,red
CI,AE,3/29/20,red
CI,AE,3/30/20,red
CI,AE,3/31/20,red
CI,AE,4/1/20,red
CI,AE,4/2/20,red
CI,AE,4/3/20,red
CI,AE,4/4/20,red
CI,AE,4/5/20,red
CI,AE,4/6/20,red
CI,AE,4/7/20,red
CI,AE,4/8/20,red
CI,AE,4/9/20,red
CI,AE,4/10/20,red
CI,AE,4/11/20,red
CI,AE,4/12/20,red
CI,AE,4/13/20,red
CI,AE,4/14/20,red
CI,AE,4/15/20,red
CI,AE,4/16/20,red
CI,AE,4/17/20,red
CI,AE,4/18/20,red
CI,AE,4/19/20,red
CI,AE,4/20/20,red
CI,AE,4/21/20,red
CI,AE,4/22/20,red
CI,AE,4/23/20,red
CI,AE,4/24/20,red
CI,AE,4/25/20,red
CI,AE,4/26/20,red
CI,AE,4/27/20,red
CI,AE,4/28/20,red
CI,AE,4/29/20,red
CI,AE,4/30/20,red
CI,AE,5/1/20,red
CI,AE,5/2/20,red
CI,AE,5/3/20,red
CI,AE,5/4/20,red
CI,AE,5/5/20,red
CI,AE,5/6/20,red
CI,AE,5/7/20,red
CI,AE,5/8/20,red
CI,AE,5/9/20,red
CI,AE,5/10/20,red
CI,AE,5/11/20,red
CI,AE,5/12/20,red
CI,AE,5/13/20,red
CI,AE,5/14/20,red
CI,AE,5/15/20,red
CI,AE,5/16/20,red
CI,AE,5/17/20,red
CI,AE,5/18/20,red
CI,AE,5/19/20,red
CI,AE,5/20/20,red
CI,AE,5/21/20,red
CI,AE,5/22/20,red
CI,AE,5/23/20,red
CI,AE,5/24/20,red
CI,AE,5/25/20,red
CI,AE,5/26/20,red
CI,AE,5/27/20,red
CI,AE,5/28/20,red
CI,AE,5/29/20,red
CI,AE,5/30/20,red
CI,AE,5/31/20,red
CI,AE,6/1/20,red
DZ,AE,3/8/20,green
DZ,AE,3/9/20,green
DZ,AE,3/10/20,green
DZ,AE,3/11/20,green
DZ,AE,3/12/20,green
DZ,AE,3/13/20,green
DZ,AE,3/14/20,green
DZ,AE,3/15/20,green
DZ,AE,3/16/20,green
DZ,AE,3/17/20,yellow
DZ,AE,3/18/20,yellow
DZ,AE,3/19/20,yellow
DZ,AE,3/20/20,yellow
DZ,AE,3/21/20,yellow
DZ,AE,3/22/20,yellow
DZ,AE,3/23/20,red
DZ,AE,3/24/20,red
DZ,AE,3/25/20,red
DZ,AE,3/26/20,red
DZ,AE,3/27/20,red
DZ,AE,3/28/20,red
DZ,AE,3/29/20,red
DZ,AE,3/30/20,red
DZ,AE,3/31/20,red
DZ,AE,4/1/20,red
DZ,AE,4/2/20,red
DZ,AE,4/3/20,red
DZ,AE,4/4/20,red
DZ,AE,4/5/20,red
DZ,AE,4/6/20,red
DZ,AE,4/7/20,red
DZ,AE,4/8/20,red
DZ,AE,4/9/20,red
DZ,AE,4/10/20,red
DZ,AE,4/11/20,red
DZ,AE,4/12/20,red
DZ,AE,4/13/20,red
DZ,AE,4/14/20,red
DZ,AE,4/15/20,red
DZ,AE,4/16/20,red
DZ,AE,4/17/20,red
DZ,AE,4/18/20,red
DZ,AE,4/19/20,red
DZ,AE,4/20/20,red
DZ,AE,4/21/20,red
DZ,AE,4/22/20,red
DZ,AE,4/23/20,red
DZ,AE,4/24/20,red
DZ,AE,4/25/20,red
DZ,AE,4/26/20,red
DZ,AE,4/27/20,red
DZ,AE,4/28/20,red
DZ,AE,4/29/20,red
DZ,AE,4/30/20,red
DZ,AE,5/1/20,red
DZ,AE,5/2/20,red
DZ,AE,5/3/20,red
DZ,AE,5/4/20,red
DZ,AE,5/5/20,red
DZ,AE,5/6/20,red
DZ,AE,5/7/20,red
DZ,AE,5/8/20,red
DZ,AE,5/9/20,red
DZ,AE,5/10/20,red
DZ,AE,5/11/20,red
DZ,AE,5/12/20,red
DZ,AE,5/13/20,red
DZ,AE,5/14/20,red
DZ,AE,5/15/20,red
DZ,AE,5/16/20,red
DZ,AE,5/17/20,red
DZ,AE,5/18/20,red
DZ,AE,5/19/20,red
DZ,AE,5/20/20,red
DZ,AE,5/21/20,red
DZ,AE,5/22/20,red
DZ,AE,5/23/20,red
DZ,AE,5/24/20,red
DZ,AE,5/25/20,red
DZ,AE,5/26/20,red
DZ,AE,5/27/20,red
DZ,AE,5/28/20,red
DZ,AE,5/29/20,red
DZ,AE,5/30/20,red
DZ,AE,5/31/20,red
DZ,AE,6/1/20,red
MA,AE,3/8/20,green
MA,AE,3/9/20,green
MA,AE,3/10/20,green
MA,AE,3/11/20,green
MA,AE,3/12/20,green
MA,AE,3/13/20,green
MA,AE,3/14/20,green
MA,AE,3/15/20,green
MA,AE,3/16/20,green
MA,AE,3/17/20,yellow
MA,AE,3/18/20,yellow
MA,AE,3/19/20,yellow
MA,AE,3/20/20,yellow
MA,AE,3/21/20,yellow
MA,AE,3/22/20,yellow
MA,AE,3/23/20,red
MA,AE,3/24/20,red
MA,AE,3/25/20,red
MA,AE,3/26/20,red
MA,AE,3/27/20,red
MA,AE,3/28/20,red
MA,AE,3/29/20,red
MA,AE,3/30/20,red
MA,AE,3/31/20,red
MA,AE,4/1/20,red
MA,AE,4/2/20,red
MA,AE,4/3/20,red
MA,AE,4/4/20,red
MA,AE,4/5/20,red
MA,AE,4/6/20,red
MA,AE,4/7/20,red
MA,AE,4/8/20,red
MA,AE,4/9/20,red
MA,AE,4/10/20,red
MA,AE,4/11/20,red
MA,AE,4/12/20,red
MA,AE,4/13/20,red
MA,AE,4/14/20,red
MA,AE,4/15/20,red
MA,AE,4/16/20,red
MA,AE,4/17/20,red
MA,AE,4/18/20,red
MA,AE,4/19/20,red
MA,AE,4/20/20,red
MA,AE,4/21/20,red
MA,AE,4/22/20,red
MA,AE,4/23/20,red
MA,AE,4/24/20,red
MA,AE,4/25/20,red
MA,AE,4/26/20,red
MA,AE,4/27/20,red
MA,AE,4/28/20,red
MA,AE,4/29/20,red
MA,AE,4/30/20,red
MA,AE,5/1/20,red
MA,AE,5/2/20,red
MA,AE,5/3/20,red
MA,AE,5/4/20,red
MA,AE,5/5/20,red
MA,AE,5/6/20,red
MA,AE,5/7/20,red
MA,AE,5/8/20,red
MA,AE,5/9/20,red
MA,AE,5/10/20,red
MA,AE,5/11/20,red
MA,AE,5/12/20,red
MA,AE,5/13/20,red
MA,AE,5/14/20,red
MA,AE,5/15/20,red
MA,AE,5/16/20,red
MA,AE,5/17/20,red
MA,AE,5/18/20,red
MA,AE,5/19/20,red
MA,AE,5/20/20,red
MA,AE,5/21/20,red
MA,AE,5/22/20,red
MA,AE,5/23/20,red
MA,AE,5/24/20,red
MA,AE,5/25/20,red
MA,AE,5/26/20,red
MA,AE,5/27/20,red
MA,AE,5/28/20,red
MA,AE,5/29/20,red
MA,AE,5/30/20,red
MA,AE,5/31/20,red
MA,AE,6/1/20,red
SN,AE,3/8/20,green
SN,AE,3/9/20,green
SN,AE,3/10/20,green
SN,AE,3/11/20,green
SN,AE,3/12/20,green
SN,AE,3/13/20,green
SN,AE,3/14/20,green
SN,AE,3/15/20,green
SN,AE,3/16/20,green
SN,AE,3/17/20,yellow
SN,AE,3/18/20,yellow
SN,AE,3/19/20,yellow
SN,AE,3/20/20,yellow
SN,AE,3/21/20,yellow
SN,AE,3/22/20,yellow
SN,AE,3/23/20,red
SN,AE,3/24/20,red
SN,AE,3/25/20,red
SN,AE,3/26/20,red
SN,AE,3/27/20,red
SN,AE,3/28/20,red
SN,AE,3/29/20,red
SN,AE,3/30/20,red
SN,AE,3/31/20,red
SN,AE,4/1/20,red
SN,AE,4/2/20,red
SN,AE,4/3/20,red
SN,AE,4/4/20,red
SN,AE,4/5/20,red
SN,AE,4/6/20,red
SN,AE,4/7/20,red
SN,AE,4/8/20,red
SN,AE,4/9/20,red
SN,AE,4/10/20,red
SN,AE,4/11/20,red
SN,AE,4/12/20,red
SN,AE,4/13/20,red
SN,AE,4/14/20,red
SN,AE,4/15/20,red
SN,AE,4/16/20,red
SN,AE,4/17/20,red
SN,AE,4/18/20,red
SN,AE,4/19/20,red
SN,AE,4/20/20,red
SN,AE,4/21/20,red
SN,AE,4/22/20,red
SN,AE,4/23/20,red
SN,AE,4/24/20,red
SN,AE,4/25/20,red
SN,AE,4/26/20,red
SN,AE,4/27/20,red
SN,AE,4/28/20,red
SN,AE,4/29/20,red
SN,AE,4/30/20,red
SN,AE,5/1/20,red
SN,AE,5/2/20,red
SN,AE,5/3/20,red
SN,AE,5/4/20,red
SN,AE,5/5/20,red
SN,AE,5/6/20,red
SN,AE,5/7/20,red
SN,AE,5/8/20,red
SN,AE,5/9/20,red
SN,AE,5/10/20,red
SN,AE,5/11/20,red
SN,AE,5/12/20,red
SN,AE,5/13/20,red
SN,AE,5/14/20,red
SN,AE,5/15/20,red
SN,AE,5/16/20,red
SN,AE,5/17/20,red
SN,AE,5/18/20,red
SN,AE,5/19/20,red
SN,AE,5/20/20,red
SN,AE,5/21/20,red
SN,AE,5/22/20,red
SN,AE,5/23/20,red
SN,AE,5/24/20,red
SN,AE,5/25/20,red
SN,AE,5/26/20,red
SN,AE,5/27/20,red
SN,AE,5/28/20,red
SN,AE,5/29/20,red
SN,AE,5/30/20,red
SN,AE,5/31/20,red
SN,AE,6/1/20,red
CI,BE,3/8/20,green
CI,BE,3/9/20,green
CI,BE,3/10/20,green
CI,BE,3/11/20,green
CI,BE,3/12/20,green
CI,BE,3/13/20,green
CI,BE,3/14/20,green
CI,BE,3/15/20,green
CI,BE,3/16/20,green
CI,BE,3/17/20,green
CI,BE,3/18/20,green
CI,BE,3/19/20,green
CI,BE,3/20/20,green
CI,BE,3/21/20,green
CI,BE,3/22/20,green
CI,BE,3/23/20,red
CI,BE,3/24/20,red
CI,BE,3/25/20,red
CI,BE,3/26/20,red
CI,BE,3/27/20,red
CI,BE,3/28/20,red
CI,BE,3/29/20,red
CI,BE,3/30/20,red
CI,BE,3/31/20,red
CI,BE,4/1/20,red
CI,BE,4/2/20,red
CI,BE,4/3/20,red
CI,BE,4/4/20,red
CI,BE,4/5/20,red
CI,BE,4/6/20,red
CI,BE,4/7/20,red
CI,BE,4/8/20,red
CI,BE,4/9/20,red
CI,BE,4/10/20,red
CI,BE,4/11/20,red
CI,BE,4/12/20,red
CI,BE,4/13/20,red
CI,BE,4/14/20,red
CI,BE,4/15/20,red
CI,BE,4/16/20,red
CI,BE,4/17/20,red
CI,BE,4/18/20,red
CI,BE,4/19/20,red
CI,BE,4/20/20,red
CI,BE,4/21/20,red
CI,BE,4/22/20,red
CI,BE,4/23/20,red
CI,BE,4/24/20,red
CI,BE,4/25/20,red
CI,BE,4/26/20,red
CI,BE,4/27/20,red
CI,BE,4/28/20,red
CI,BE,4/29/20,red
CI,BE,4/30/20,red
CI,BE,5/1/20,red
CI,BE,5/2/20,red
CI,BE,5/3/20,red
CI,BE,5/4/20,red
CI,BE,5/5/20,red
CI,BE,5/6/20,red
CI,BE,5/7/20,red
CI,BE,5/8/20,red
CI,BE,5/9/20,red
CI,BE,5/10/20,red
CI,BE,5/11/20,red
CI,BE,5/12/20,red
CI,BE,5/13/20,red
CI,BE,5/14/20,red
CI,BE,5/15/20,red
CI,BE,5/16/20,red
CI,BE,5/17/20,red
CI,BE,5/18/20,red
CI,BE,5/19/20,red
CI,BE,5/20/20,red
CI,BE,5/21/20,red
CI,BE,5/22/20,red
CI,BE,5/23/20,red
CI,BE,5/24/20,red
CI,BE,5/25/20,red
CI,BE,5/26/20,red
CI,BE,5/27/20,red
CI,BE,5/28/20,red
CI,BE,5/29/20,red
CI,BE,5/30/20,red
CI,BE,5/31/20,red
CI,BE,6/1/20,red
DZ,BE,3/8/20,green
DZ,BE,3/9/20,green
DZ,BE,3/10/20,green
DZ,BE,3/11/20,green
DZ,BE,3/12/20,green
DZ,BE,3/13/20,green
DZ,BE,3/14/20,green
DZ,BE,3/15/20,green
DZ,BE,3/16/20,green
DZ,BE,3/17/20,green
DZ,BE,3/18/20,green
DZ,BE,3/19/20,green
DZ,BE,3/20/20,green
DZ,BE,3/21/20,green
DZ,BE,3/22/20,green
DZ,BE,3/23/20,red
DZ,BE,3/24/20,red
DZ,BE,3/25/20,red
DZ,BE,3/26/20,red
DZ,BE,3/27/20,red
DZ,BE,3/28/20,red
DZ,BE,3/29/20,red
DZ,BE,3/30/20,red
DZ,BE,3/31/20,red
DZ,BE,4/1/20,red
DZ,BE,4/2/20,red
DZ,BE,4/3/20,red
DZ,BE,4/4/20,red
DZ,BE,4/5/20,red
DZ,BE,4/6/20,red
DZ,BE,4/7/20,red
DZ,BE,4/8/20,red
DZ,BE,4/9/20,red
DZ,BE,4/10/20,red
DZ,BE,4/11/20,red
DZ,BE,4/12/20,red
DZ,BE,4/13/20,red
DZ,BE,4/14/20,red
DZ,BE,4/15/20,red
DZ,BE,4/16/20,red
DZ,BE,4/17/20,red
DZ,BE,4/18/20,red
DZ,BE,4/19/20,red
DZ,BE,4/20/20,red
DZ,BE,4/21/20,red
DZ,BE,4/22/20,red
DZ,BE,4/23/20,red
DZ,BE,4/24/20,red
DZ,BE,4/25/20,red
DZ,BE,4/26/20,red
DZ,BE,4/27/20,red
DZ,BE,4/28/20,red
DZ,BE,4/29/20,red
DZ,BE,4/30/20,red
DZ,BE,5/1/20,red
DZ,BE,5/2/20,red
DZ,BE,5/3/20,red
DZ,BE,5/4/20,red
DZ,BE,5/5/20,red
DZ,BE,5/6/20,red
DZ,BE,5/7/20,red
DZ,BE,5/8/20,red
DZ,BE,5/9/20,red
DZ,BE,5/10/20,red
DZ,BE,5/11/20,red
DZ,BE,5/12/20,red
DZ,BE,5/13/20,red
DZ,BE,5/14/20,red
DZ,BE,5/15/20,red
DZ,BE,5/16/20,red
DZ,BE,5/17/20,red
DZ,BE,5/18/20,red
DZ,BE,5/19/20,red
DZ,BE,5/20/20,red
DZ,BE,5/21/20,red
DZ,BE,5/22/20,red
DZ,BE,5/23/20,red
DZ,BE,5/24/20,red
DZ,BE,5/25/20,red
DZ,BE,5/26/20,red
DZ,BE,5/27/20,red
DZ,BE,5/28/20,red
DZ,BE,5/29/20,red
DZ,BE,5/30/20,red
DZ,BE,5/31/20,red
DZ,BE,6/1/20,red
MA,BE,3/8/20,green
MA,BE,3/9/20,green
MA,BE,3/10/20,green
MA,BE,3/11/20,green
MA,BE,3/12/20,green
MA,BE,3/13/20,green
MA,BE,3/14/20,green
MA,BE,3/15/20,green
MA,BE,3/16/20,green
MA,BE,3/17/20,green
MA,BE,3/18/20,green
MA,BE,3/19/20,green
MA,BE,3/20/20,green
MA,BE,3/21/20,green
MA,BE,3/22/20,green
MA,BE,3/23/20,red
MA,BE,3/24/20,red
MA,BE,3/25/20,red
MA,BE,3/26/20,red
MA,BE,3/27/20,red
MA,BE,3/28/20,red
MA,BE,3/29/20,red
MA,BE,3/30/20,red
MA,BE,3/31/20,red
MA,BE,4/1/20,red
MA,BE,4/2/20,red
MA,BE,4/3/20,red
MA,BE,4/4/20,red
MA,BE,4/5/20,red
MA,BE,4/6/20,red
MA,BE,4/7/20,red
MA,BE,4/8/20,red
MA,BE,4/9/20,red
MA,BE,4/10/20,red
MA,BE,4/11/20,red
MA,BE,4/12/20,red
MA,BE,4/13/20,red
MA,BE,4/14/20,red
MA,BE,4/15/20,red
MA,BE,4/16/20,red
MA,BE,4/17/20,red
MA,BE,4/18/20,red
MA,BE,4/19/20,red
MA,BE,4/20/20,red
MA,BE,4/21/20,red
MA,BE,4/22/20,red
MA,BE,4/23/20,red
MA,BE,4/24/20,red
MA,BE,4/25/20,red
MA,BE,4/26/20,red
MA,BE,4/27/20,red
MA,BE,4/28/20,red
MA,BE,4/29/20,red
MA,BE,4/30/20,red
MA,BE,5/1/20,red
MA,BE,5/2/20,red
MA,BE,5/3/20,red
MA,BE,5/4/20,red
MA,BE,5/5/20,red
MA,BE,5/6/20,red
MA,BE,5/7/20,red
MA,BE,5/8/20,red
MA,BE,5/9/20,red
MA,BE,5/10/20,red
MA,BE,5/11/20,red
MA,BE,5/12/20,red
MA,BE,5/13/20,red
MA,BE,5/14/20,red
MA,BE,5/15/20,red
MA,BE,5/16/20,red
MA,BE,5/17/20,red
MA,BE,5/18/20,red
MA,BE,5/19/20,red
MA,BE,5/20/20,red
MA,BE,5/21/20,red
MA,BE,5/22/20,red
MA,BE,5/23/20,red
MA,BE,5/24/20,red
MA,BE,5/25/20,red
MA,BE,5/26/20,red
MA,BE,5/27/20,red
MA,BE,5/28/20,red
MA,BE,5/29/20,red
MA,BE,5/30/20,red
MA,BE,5/31/20,red
MA,BE,6/1/20,red
SN,BE,3/8/20,green
SN,BE,3/9/20,green
SN,BE,3/10/20,green
SN,BE,3/11/20,green
SN,BE,3/12/20,green
SN,BE,3/13/20,green
SN,BE,3/14/20,green
SN,BE,3/15/20,green
SN,BE,3/16/20,green
SN,BE,3/17/20,green
SN,BE,3/18/20,green
SN,BE,3/19/20,green
SN,BE,3/20/20,green
SN,BE,3/21/20,green
SN,BE,3/22/20,green
SN,BE,3/23/20,red
SN,BE,3/24/20,red
SN,BE,3/25/20,red
SN,BE,3/26/20,red
SN,BE,3/27/20,red
SN,BE,3/28/20,red
SN,BE,3/29/20,red
SN,BE,3/30/20,red
SN,BE,3/31/20,red
SN,BE,4/1/20,red
SN,BE,4/2/20,red
SN,BE,4/3/20,red
SN,BE,4/4/20,red
SN,BE,4/5/20,red
SN,BE,4/6/20,red
SN,BE,4/7/20,red
SN,BE,4/8/20,red
SN,BE,4/9/20,red
SN,BE,4/10/20,red
SN,BE,4/11/20,red
SN,BE,4/12/20,red
SN,BE,4/13/20,red
SN,BE,4/14/20,red
SN,BE,4/15/20,red
SN,BE,4/16/20,red
SN,BE,4/17/20,red
SN,BE,4/18/20,red
SN,BE,4/19/20,red
SN,BE,4/20/20,red
SN,BE,4/21/20,red
SN,BE,4/22/20,red
SN,BE,4/23/20,red
SN,BE,4/24/20,red
SN,BE,4/25/20,red
SN,BE,4/26/20,red
SN,BE,4/27/20,red
SN,BE,4/28/20,red
SN,BE,4/29/20,red
SN,BE,4/30/20,red
SN,BE,5/1/20,red
SN,BE,5/2/20,red
SN,BE,5/3/20,red
SN,BE,5/4/20,red
SN,BE,5/5/20,red
SN,BE,5/6/20,red
SN,BE,5/7/20,red
SN,BE,5/8/20,red
SN,BE,5/9/20,red
SN,BE,5/10/20,red
SN,BE,5/11/20,red
SN,BE,5/12/20,red
SN,BE,5/13/20,red
SN,BE,5/14/20,red
SN,BE,5/15/20,red
SN,BE,5/16/20,red
SN,BE,5/17/20,red
SN,BE,5/18/20,red
SN,BE,5/19/20,red
SN,BE,5/20/20,red
SN,BE,5/21/20,red
SN,BE,5/22/20,red
SN,BE,5/23/20,red
SN,BE,5/24/20,red
SN,BE,5/25/20,red
SN,BE,5/26/20,red
SN,BE,5/27/20,red
SN,BE,5/28/20,red
SN,BE,5/29/20,red
SN,BE,5/30/20,red
SN,BE,5/31/20,red
SN,BE,6/1/20,red
CI,BF,3/8/20,green
CI,BF,3/9/20,green
CI,BF,3/10/20,green
CI,BF,3/11/20,green
CI,BF,3/12/20,green
CI,BF,3/13/20,green
CI,BF,3/14/20,green
CI,BF,3/15/20,green
CI,BF,3/16/20,green
CI,BF,3/17/20,green
CI,BF,3/18/20,green
CI,BF,3/19/20,green
CI,BF,3/20/20,green
CI,BF,3/21/20,green
CI,BF,3/22/20,green
CI,BF,3/23/20,green
CI,BF,3/24/20,green
CI,BF,3/25/20,green
CI,BF,3/26/20,red
CI,BF,3/27/20,red
CI,BF,3/28/20,red
CI,BF,3/29/20,red
CI,BF,3/30/20,red
CI,BF,3/31/20,red
CI,BF,4/1/20,red
CI,BF,4/2/20,red
CI,BF,4/3/20,red
CI,BF,4/4/20,red
CI,BF,4/5/20,red
CI,BF,4/6/20,red
CI,BF,4/7/20,red
CI,BF,4/8/20,red
CI,BF,4/9/20,red
CI,BF,4/10/20,red
CI,BF,4/11/20,red
CI,BF,4/12/20,red
CI,BF,4/13/20,red
CI,BF,4/14/20,red
CI,BF,4/15/20,red
CI,BF,4/16/20,red
CI,BF,4/17/20,red
CI,BF,4/18/20,red
CI,BF,4/19/20,red
CI,BF,4/20/20,red
CI,BF,4/21/20,red
CI,BF,4/22/20,red
CI,BF,4/23/20,red
CI,BF,4/24/20,red
CI,BF,4/25/20,red
CI,BF,4/26/20,red
CI,BF,4/27/20,red
CI,BF,4/28/20,red
CI,BF,4/29/20,red
CI,BF,4/30/20,red
CI,BF,5/1/20,red
CI,BF,5/2/20,red
CI,BF,5/3/20,red
CI,BF,5/4/20,red
CI,BF,5/5/20,red
CI,BF,5/6/20,red
CI,BF,5/7/20,red
CI,BF,5/8/20,red
CI,BF,5/9/20,red
CI,BF,5/10/20,red
CI,BF,5/11/20,red
CI,BF,5/12/20,red
CI,BF,5/13/20,red
CI,BF,5/14/20,red
CI,BF,5/15/20,red
CI,BF,5/16/20,red
CI,BF,5/17/20,red
CI,BF,5/18/20,red
CI,BF,5/19/20,red
CI,BF,5/20/20,red
CI,BF,5/21/20,red
CI,BF,5/22/20,red
CI,BF,5/23/20,red
CI,BF,5/24/20,red
CI,BF,5/25/20,red
CI,BF,5/26/20,red
CI,BF,5/27/20,red
CI,BF,5/28/20,red
CI,BF,5/29/20,red
CI,BF,5/30/20,red
CI,BF,5/31/20,red
CI,BF,6/1/20,red
DZ,BF,3/8/20,green
DZ,BF,3/9/20,green
DZ,BF,3/10/20,green
DZ,BF,3/11/20,green
DZ,BF,3/12/20,green
DZ,BF,3/13/20,green
DZ,BF,3/14/20,green
DZ,BF,3/15/20,green
DZ,BF,3/16/20,green
DZ,BF,3/17/20,green
DZ,BF,3/18/20,green
DZ,BF,3/19/20,green
DZ,BF,3/20/20,green
DZ,BF,3/21/20,green
DZ,BF,3/22/20,green
DZ,BF,3/23/20,green
DZ,BF,3/24/20,green
DZ,BF,3/25/20,green
DZ,BF,3/26/20,red
DZ,BF,3/27/20,red
DZ,BF,3/28/20,red
DZ,BF,3/29/20,red
DZ,BF,3/30/20,red
DZ,BF,3/31/20,red
DZ,BF,4/1/20,red
DZ,BF,4/2/20,red
DZ,BF,4/3/20,red
DZ,BF,4/4/20,red
DZ,BF,4/5/20,red
DZ,BF,4/6/20,red
DZ,BF,4/7/20,red
DZ,BF,4/8/20,red
DZ,BF,4/9/20,red
DZ,BF,4/10/20,red
DZ,BF,4/11/20,red
DZ,BF,4/12/20,red
DZ,BF,4/13/20,red
DZ,BF,4/14/20,red
DZ,BF,4/15/20,red
DZ,BF,4/16/20,red
DZ,BF,4/17/20,red
DZ,BF,4/18/20,red
DZ,BF,4/19/20,red
DZ,BF,4/20/20,red
DZ,BF,4/21/20,red
DZ,BF,4/22/20,red
DZ,BF,4/23/20,red
DZ,BF,4/24/20,red
DZ,BF,4/25/20,red
DZ,BF,4/26/20,red
DZ,BF,4/27/20,red
DZ,BF,4/28/20,red
DZ,BF,4/29/20,red
DZ,BF,4/30/20,red
DZ,BF,5/1/20,red
DZ,BF,5/2/20,red
DZ,BF,5/3/20,red
DZ,BF,5/4/20,red
DZ,BF,5/5/20,red
DZ,BF,5/6/20,red
DZ,BF,5/7/20,red
DZ,BF,5/8/20,red
DZ,BF,5/9/20,red
DZ,BF,5/10/20,red
DZ,BF,5/11/20,red
DZ,BF,5/12/20,red
DZ,BF,5/13/20,red
DZ,BF,5/14/20,red
DZ,BF,5/15/20,red
DZ,BF,5/16/20,red
DZ,BF,5/17/20,red
DZ,BF,5/18/20,red
DZ,BF,5/19/20,red
DZ,BF,5/20/20,red
DZ,BF,5/21/20,red
DZ,BF,5/22/20,red
DZ,BF,5/23/20,red
DZ,BF,5/24/20,red
DZ,BF,5/25/20,red
DZ,BF,5/26/20,red
DZ,BF,5/27/20,red
DZ,BF,5/28/20,red
DZ,BF,5/29/20,red
DZ,BF,5/30/20,red
DZ,BF,5/31/20,red
DZ,BF,6/1/20,red
MA,BF,3/8/20,green
MA,BF,3/9/20,green
MA,BF,3/10/20,green
MA,BF,3/11/20,green
MA,BF,3/12/20,green
MA,BF,3/13/20,green
MA,BF,3/14/20,green
MA,BF,3/15/20,green
MA,BF,3/16/20,green
MA,BF,3/17/20,green
MA,BF,3/18/20,green
MA,BF,3/19/20,green
MA,BF,3/20/20,green
MA,BF,3/21/20,green
MA,BF,3/22/20,green
MA,BF,3/23/20,green
MA,BF,3/24/20,green
MA,BF,3/25/20,green
MA,BF,3/26/20,red
MA,BF,3/27/20,red
MA,BF,3/28/20,red
MA,BF,3/29/20,red
MA,BF,3/30/20,red
MA,BF,3/31/20,red
MA,BF,4/1/20,red
MA,BF,4/2/20,red
MA,BF,4/3/20,red
MA,BF,4/4/20,red
MA,BF,4/5/20,red
MA,BF,4/6/20,red
MA,BF,4/7/20,red
MA,BF,4/8/20,red
MA,BF,4/9/20,red
MA,BF,4/10/20,red
MA,BF,4/11/20,red
MA,BF,4/12/20,red
MA,BF,4/13/20,red
MA,BF,4/14/20,red
MA,BF,4/15/20,red
MA,BF,4/16/20,red
MA,BF,4/17/20,red
MA,BF,4/18/20,red
MA,BF,4/19/20,red
MA,BF,4/20/20,red
MA,BF,4/21/20,red
MA,BF,4/22/20,red
MA,BF,4/23/20,red
MA,BF,4/24/20,red
MA,BF,4/25/20,red
MA,BF,4/26/20,red
MA,BF,4/27/20,red
MA,BF,4/28/20,red
MA,BF,4/29/20,red
MA,BF,4/30/20,red
MA,BF,5/1/20,red
MA,BF,5/2/20,red
MA,BF,5/3/20,red
MA,BF,5/4/20,red
MA,BF,5/5/20,red
MA,BF,5/6/20,red
MA,BF,5/7/20,red
MA,BF,5/8/20,red
MA,BF,5/9/20,red
MA,BF,5/10/20,red
MA,BF,5/11/20,red
MA,BF,5/12/20,red
MA,BF,5/13/20,red
MA,BF,5/14/20,red
MA,BF,5/15/20,red
MA,BF,5/16/20,red
MA,BF,5/17/20,red
MA,BF,5/18/20,red
MA,BF,5/19/20,red
MA,BF,5/20/20,red
MA,BF,5/21/20,red
MA,BF,5/22/20,red
MA,BF,5/23/20,red
MA,BF,5/24/20,red
MA,BF,5/25/20,red
MA,BF,5/26/20,red
MA,BF,5/27/20,red
MA,BF,5/28/20,red
MA,BF,5/29/20,red
MA,BF,5/30/20,red
MA,BF,5/31/20,red
MA,BF,6/1/20,red
SN,BF,3/8/20,green
SN,BF,3/9/20,green
SN,BF,3/10/20,green
SN,BF,3/11/20,green
SN,BF,3/12/20,green
SN,BF,3/13/20,green
SN,BF,3/14/20,green
SN,BF,3/15/20,green
SN,BF,3/16/20,green
SN,BF,3/17/20,green
SN,BF,3/18/20,green
SN,BF,3/19/20,green
SN,BF,3/20/20,green
SN,BF,3/21/20,green
SN,BF,3/22/20,green
SN,BF,3/23/20,green
SN,BF,3/24/20,green
SN,BF,3/25/20,green
SN,BF,3/26/20,red
SN,BF,3/27/20,red
SN,BF,3/28/20,red
SN,BF,3/29/20,red
SN,BF,3/30/20,red
SN,BF,3/31/20,red
SN,BF,4/1/20,red
SN,BF,4/2/20,red
SN,BF,4/3/20,red
SN,BF,4/4/20,red
SN,BF,4/5/20,red
SN,BF,4/6/20,red
SN,BF,4/7/20,red
